ID,ZONEID,TIMESTAMP,U10,V10,U100,V100
31071210,10,20130907 12:00,-2.26271571,3.386603817,-4.294375207,5.612927306
31071310,10,20130907 13:00,-2.808760097,2.488676446,-5.41660209,4.450151603
31071410,10,20130907 14:00,-3.009005777,1.431245657,-6.347284224,1.631563528
31071510,10,20130907 15:00,-3.131623176,0.762964772,-6.561363649,0.020853508
31071610,10,20130907 16:00,-3.476980814,0.545809517,-7.001916572,-0.339347467
31071710,10,20130907 17:00,-3.708542448,0.392071283,-7.215432631,-0.695223559
31071810,10,20130907 18:00,-3.859388313,0.505933662,-7.343316919,-0.409163437
31071910,10,20130907 19:00,-4.129764088,0.013971314,-7.691477669,-1.182081824
31072010,10,20130907 20:00,-4.601708753,-0.628366244,-8.262731715,-2.218818078
31072110,10,20130907 21:00,-4.801072293,-1.238034427,-8.369208061,-3.175852915
31072210,10,20130907 22:00,-4.677131685,-1.495065537,-7.801334216,-3.524314922
31072310,10,20130907 23:00,-4.456155726,-1.852987362,-6.908961032,-4.111263337
31080010,10,20130908 0:00,-3.557696584,-2.707195424,-4.919712477,-4.202703722
31080110,10,20130908 1:00,-1.712256263,-4.116431469,-2.204864289,-5.72469863
31080210,10,20130908 2:00,-1.183386249,-4.530789331,-1.496194796,-6.20337362
31080310,10,20130908 3:00,-0.668137221,-4.900351749,-0.865879425,-6.716735204
31080410,10,20130908 4:00,-0.373642107,-4.343330134,-0.543176527,-6.353471971
31080510,10,20130908 5:00,-0.576078142,-4.166095984,-0.730646016,-6.710428551
31080610,10,20130908 6:00,-0.821255893,-4.010285742,-0.94075114,-7.365689835
31080710,10,20130908 7:00,-1.152386763,-3.830617057,-1.340066956,-7.90869269
31080810,10,20130908 8:00,-0.659682816,-4.049238302,-0.203061603,-8.850906702
31080910,10,20130908 9:00,-0.095586114,-4.190928241,1.015780276,-9.031907654
31081010,10,20130908 10:00,-0.193281463,-3.796046659,1.086008784,-8.563953974
31081110,10,20130908 11:00,-0.721681787,-3.76342389,0.182904992,-8.575936615
31081210,10,20130908 12:00,-1.174462155,-4.194823497,-0.645907486,-9.288588445
31081310,10,20130908 13:00,-1.510759606,-4.627196919,-1.361541789,-9.830329969
31081410,10,20130908 14:00,-1.635227238,-4.846305071,-1.77072442,-9.995564287
31081510,10,20130908 15:00,-1.31395984,-5.13114567,-1.337745352,-10.24026244
31081610,10,20130908 16:00,-0.693500437,-5.452017387,-0.436382763,-10.49000591
31081710,10,20130908 17:00,-0.173554517,-5.563032184,0.391268913,-10.59154303
31081810,10,20130908 18:00,0.514540128,-5.630712258,1.42670411,-10.64073493
31081910,10,20130908 19:00,2.892106745,-4.210891428,5.162164268,-8.138885537
31082010,10,20130908 20:00,2.097862346,-4.96364966,4.442467159,-9.131552777
31082110,10,20130908 21:00,2.153285669,-5.266018911,4.052437757,-9.472112058
31082210,10,20130908 22:00,2.931090947,-3.811140776,5.526075629,-6.847913594
31082310,10,20130908 23:00,2.789714505,-2.907441373,4.924780302,-4.73077006
31090010,10,20130909 0:00,3.916029152,-1.350312768,5.260252019,-1.694116466
31090110,10,20130909 1:00,5.563126315,-0.751725718,7.494261452,-1.014963649
31090210,10,20130909 2:00,5.435031648,-2.624181385,7.236072068,-3.505873492
31090310,10,20130909 3:00,6.782766974,-3.182854863,9.200421588,-4.300713112
31090410,10,20130909 4:00,7.46610467,-2.471020249,10.20587063,-3.418039075
31090510,10,20130909 5:00,7.773133132,-0.610720228,10.71418098,-0.911665426
31090610,10,20130909 6:00,7.73575142,-0.264527438,10.86127445,-0.424246267
31090710,10,20130909 7:00,6.825132914,-0.890786305,10.16925242,-1.218467334
31090810,10,20130909 8:00,5.776949708,0.037418802,9.346273764,0.160904146
31090910,10,20130909 9:00,6.068028639,0.571780988,9.955749665,0.982341512
31091010,10,20130909 10:00,6.157744748,0.426885691,10.09725731,0.757188499
31091110,10,20130909 11:00,5.687732021,-0.604885518,9.191732522,-0.758264472
31091210,10,20130909 12:00,6.94425597,0.49690221,10.6974235,0.92914602
31091310,10,20130909 13:00,6.885442076,1.154765757,10.37096288,1.999241383
31091410,10,20130909 14:00,5.177347046,3.496915574,7.497985337,5.511999515
31091510,10,20130909 15:00,3.62326467,3.631113903,5.322615648,5.617153395
31091610,10,20130909 16:00,3.463270942,3.202262722,5.027808058,5.032621534
31091710,10,20130909 17:00,3.382028021,3.499832929,5.218967506,5.800244856
31091810,10,20130909 18:00,2.738564151,3.339864631,4.37178359,5.635709962
31091910,10,20130909 19:00,1.865327357,2.194802805,3.53577133,4.447471122
31092010,10,20130909 20:00,1.272702615,1.433859382,2.790994261,3.492426474
31092110,10,20130909 21:00,0.843560561,1.438235415,2.457706523,3.682322009
31092210,10,20130909 22:00,0.980128415,2.324138875,2.34661061,3.775104844
31092310,10,20130909 23:00,1.985447258,2.163198126,2.827612467,3.030986508
31100010,10,20130910 0:00,4.471081899,3.392377021,5.916575361,4.624377061
31100110,10,20130910 1:00,4.356076484,3.311454365,5.729851586,4.456837987
31100210,10,20130910 2:00,4.513700127,2.285757459,5.794800332,3.087417176
31100310,10,20130910 3:00,4.648958253,1.481809718,5.924697825,2.054043966
31100410,10,20130910 4:00,5.19265332,1.920171,6.787779619,2.57099898
31100510,10,20130910 5:00,4.897641501,2.197999585,6.522628036,3.006894589
31100610,10,20130910 6:00,4.076507523,2.214694986,5.380333591,3.048766334
31100710,10,20130910 7:00,4.031243977,2.556308563,5.470056601,3.587194038
31100810,10,20130910 8:00,2.432642029,1.942859621,3.749249611,3.197464713
31100910,10,20130910 9:00,1.079528255,1.441997609,2.558076213,3.413265249
31101010,10,20130910 10:00,0.549678509,1.599961782,1.696333569,3.64355985
31101110,10,20130910 11:00,0.248809055,1.635064931,1.461982422,3.62799215
31101210,10,20130910 12:00,-0.052060399,2.015634443,1.347485148,3.060576314
31101310,10,20130910 13:00,-0.11010424,1.830700777,1.630715248,2.298295816
31101410,10,20130910 14:00,0.822857323,1.607667351,2.417465525,1.948827784
31101510,10,20130910 15:00,1.640796227,1.748079949,3.147301952,2.015393124
31101610,10,20130910 16:00,1.72227061,1.830700777,3.483428454,2.265549963
31101710,10,20130910 17:00,1.697242532,2.027620884,3.436558225,2.248371811
31101810,10,20130910 18:00,1.429388841,2.01606253,3.110475344,1.924671008
31101910,10,20130910 19:00,1.140234658,1.622650403,2.895541864,1.493069937
31102010,10,20130910 20:00,0.787711511,0.498921531,2.332429538,0.717905825
31102110,10,20130910 21:00,-0.609068273,-0.531912421,1.236335747,-0.036322415
31102210,10,20130910 22:00,-0.874259402,-0.688164245,0.420793757,-0.881809587
31102310,10,20130910 23:00,-0.296483548,-1.359833045,-0.122231328,-1.75843216
31110010,10,20130911 0:00,0.442643535,-1.589287778,0.560734871,-1.92645596
31110110,10,20130911 1:00,0.981728356,-1.572611482,1.224576172,-1.916160336
31110210,10,20130911 2:00,1.444985467,-1.47925725,1.758690861,-1.829310901
31110310,10,20130911 3:00,1.751123907,-1.075116145,2.102731573,-1.350684616
31110410,10,20130911 4:00,2.096676997,-0.798598547,2.521030578,-1.016171131
31110510,10,20130911 5:00,1.975193488,-0.319616497,2.377964143,-0.412519835
31110610,10,20130911 6:00,1.253851414,0.402795575,1.487545904,0.481743034
31110710,10,20130911 7:00,0.082750397,0.891231218,0.064375514,1.059148622
31110810,10,20130911 8:00,-0.876159427,0.934560186,-1.536606017,1.21232812
31110910,10,20130911 9:00,-2.125549816,1.072425085,-2.974083051,1.073464463
31111010,10,20130911 10:00,-2.040781324,0.460698832,-4.281437756,0.36053558
31111110,10,20130911 11:00,-2.559650885,0.390584683,-5.221588612,-0.254568389
31111210,10,20130911 12:00,-2.723248676,0.086494106,-5.593561342,-1.0099676
31111310,10,20130911 13:00,-2.721628895,0.019137255,-5.418475277,-1.563990647
31111410,10,20130911 14:00,-2.84527211,0.057739427,-5.347623329,-1.909002416
31111510,10,20130911 15:00,-3.195144613,-0.050582994,-5.579935968,-2.320821443
31111610,10,20130911 16:00,-3.105516781,-0.483872677,-4.974288061,-3.298116189
31111710,10,20130911 17:00,-3.311768781,-0.943159742,-4.852340957,-4.239144139
31111810,10,20130911 18:00,-3.279913106,-1.071571048,-4.96406903,-4.416660568
31111910,10,20130911 19:00,-3.182726299,-1.216920042,-4.944993505,-4.539299606
31112010,10,20130911 20:00,-3.564454478,-1.500527834,-5.757747108,-4.798416328
31112110,10,20130911 21:00,-3.164908718,-1.94445281,-5.226357493,-5.253660072
31112210,10,20130911 22:00,-3.640044216,-1.73844326,-5.485239613,-4.461039675
31112310,10,20130911 23:00,-3.709694761,-1.828646294,-5.349667135,-3.986708142
31120010,10,20130912 0:00,-3.44783031,-1.858582673,-4.84552827,-3.282845959
31120110,10,20130912 1:00,-3.425574203,-1.46334866,-4.504541906,-2.175610991
31120210,10,20130912 2:00,-2.604150779,-2.04105986,-3.344008826,-2.847113192
31120310,10,20130912 3:00,-2.933087676,-1.455108035,-4.278580418,-2.694359256
31120410,10,20130912 4:00,-3.227109484,-2.666479944,-4.6978574,-4.24035211
31120510,10,20130912 5:00,-2.546724645,-3.356957594,-4.09678704,-5.822739357
31120610,10,20130912 6:00,-3.719596011,-2.479547866,-5.988974456,-4.780116856
31120710,10,20130912 7:00,-4.236431219,-2.725465471,-6.225177824,-4.728344549
31120810,10,20130912 8:00,-3.799992599,-2.277001972,-5.752771087,-4.562263088
31120910,10,20130912 9:00,-2.490217329,-2.827822711,-3.808734152,-5.811974818
31121010,10,20130912 10:00,-2.322992426,-3.326597396,-3.552047023,-6.571131123
31121110,10,20130912 11:00,-1.215357148,-2.833027317,-2.016405071,-6.052895455
31121210,10,20130912 12:00,-0.50005722,-2.42620066,-0.138300241,-5.510567723
31121310,10,20130912 13:00,-0.560239809,-2.758427972,0.328985555,-5.509542529
31121410,10,20130912 14:00,-0.900661933,-3.525673553,-0.562058046,-6.198473032
31121510,10,20130912 15:00,0.152303665,-2.806136855,0.783469,-5.576692749
31121610,10,20130912 16:00,1.554879568,-2.470439806,3.217835963,-4.585329958
31121710,10,20130912 17:00,1.677541791,-1.767384359,3.845151141,-3.23976257
31121810,10,20130912 18:00,2.608763984,-1.359256552,5.237406766,-2.275567425
31121910,10,20130912 19:00,2.4121369,-1.297235004,5.296297579,-2.184325141
31122010,10,20130912 20:00,2.032665005,-1.582620867,4.732994154,-2.698460033
31122110,10,20130912 21:00,2.096063457,-1.917016765,4.497430903,-3.261291649
31122210,10,20130912 22:00,2.776907705,-2.137778777,4.736834859,-3.072143319
31122310,10,20130912 23:00,4.333845057,-2.144284534,5.846158536,-2.869154867
31130010,10,20130913 0:00,4.390352373,-1.986411503,5.764223493,-2.641561755
31130110,10,20130913 1:00,4.467115789,-0.571063547,5.81903923,-0.678916494
31130210,10,20130913 2:00,4.597595193,-0.543662784,5.965534475,-0.629788104
31130310,10,20130913 3:00,4.885843811,-0.607440423,6.329018916,-0.70576573
31130410,10,20130913 4:00,4.664540508,-0.579094806,6.056956319,-0.698339346
31130510,10,20130913 5:00,4.203172158,-0.439256427,5.452250385,-0.52353368
31130610,10,20130913 6:00,3.85906471,-0.272017285,5.030938873,-0.32530634
31130710,10,20130913 7:00,3.307725268,0.125293784,4.465335052,0.197968136
31130810,10,20130913 8:00,2.147055537,0.322295824,3.98895014,0.742379246
31130910,10,20130913 9:00,1.720652256,0.515990876,3.45914403,1.0297232
31131010,10,20130913 10:00,2.092049514,0.378987059,3.038933986,0.438468742
31131110,10,20130913 11:00,1.730885935,0.068602549,2.88252553,0.026018772
31131210,10,20130913 12:00,1.462678271,-0.67452505,2.693623767,-0.381861114
31131310,10,20130913 13:00,1.308746687,-1.448832829,2.856641032,-0.675488932
31131410,10,20130913 14:00,1.600406531,-1.78850781,3.167255009,-1.115930658
31131510,10,20130913 15:00,1.833222722,-1.791342372,3.646393591,-1.569511373
31131610,10,20130913 16:00,1.854116483,-1.362851124,4.192170987,-1.679193359
31131710,10,20130913 17:00,1.87970068,-1.237657981,4.500031295,-1.883133303
31131810,10,20130913 18:00,1.729606725,-1.566939568,4.154170341,-2.355565608
31131910,10,20130913 19:00,1.0895754,-2.008658771,3.418389714,-2.965100397
31132010,10,20130913 20:00,0.472143449,-2.033697399,2.823046258,-3.462668158
31132110,10,20130913 21:00,0.245723307,-1.994485962,2.557592468,-3.903109885
31132210,10,20130913 22:00,0.254677776,-2.787690819,2.000800392,-4.12647268
31132310,10,20130913 23:00,1.644752472,-2.962961219,2.249181427,-3.853410235
31140010,10,20130914 0:00,2.467710804,-2.664859811,3.102819131,-3.444959087
31140110,10,20130914 1:00,1.818666168,-2.115065722,2.219939056,-2.659974964
31140210,10,20130914 2:00,1.900305882,-2.659511461,2.319387874,-3.379881968
31140310,10,20130914 3:00,1.737518259,-2.71412851,2.119856807,-3.43255809
31140410,10,20130914 4:00,1.762108534,-2.684232862,2.180666275,-3.405868854
31140510,10,20130914 5:00,1.64112438,-2.131738295,2.067281955,-2.702115862
31140610,10,20130914 6:00,0.989482083,-1.319956474,1.26282337,-1.68862727
31140710,10,20130914 7:00,-0.031997955,-0.331675349,0.046634013,-0.494635167
31140810,10,20130914 8:00,-0.878395232,0.77273887,-1.394423688,0.75975889
31140910,10,20130914 9:00,-1.526103084,1.172305701,-2.869686715,1.549900723
31141010,10,20130914 10:00,-2.063154698,1.265442142,-4.06940684,1.72829719
31141110,10,20130914 11:00,-2.311516479,1.229797331,-4.729442939,1.51829505
31141210,10,20130914 12:00,-2.52594368,0.994081647,-5.038557734,0.848957123
31141310,10,20130914 13:00,-2.921355307,0.752616799,-5.618781406,-0.101320121
31141410,10,20130914 14:00,-3.303488186,0.701449248,-6.432741471,-0.574000524
31141510,10,20130914 15:00,-3.317750546,0.41341618,-6.32569147,-1.392236289
31141610,10,20130914 16:00,-3.750047586,-0.055140607,-6.850806562,-2.209769706
31141710,10,20130914 17:00,-3.69496537,-1.969036981,-6.145796794,-5.168060729
31141810,10,20130914 18:00,-3.959064927,-1.612013956,-6.786829934,-4.401798738
31141910,10,20130914 19:00,-5.037102598,-1.636735357,-8.440087341,-3.915071369
31142010,10,20130914 20:00,-5.438907697,-1.722397887,-9.107091191,-4.06326686
31142110,10,20130914 21:00,-6.333993719,-1.954089157,-10.48227197,-4.286613618
31142210,10,20130914 22:00,-6.413666211,-2.03917677,-10.36318676,-4.330159212
31142310,10,20130914 23:00,-7.095800449,-2.986063921,-10.87309949,-5.354885376
31150010,10,20130915 0:00,-6.484486204,-3.381031422,-9.47891575,-5.54311472
31150110,10,20130915 1:00,-5.498540249,-5.978962046,-7.871012737,-9.074198495
31150210,10,20130915 2:00,-4.172226494,-6.983573949,-5.898692887,-10.17125022
31150310,10,20130915 3:00,-2.741135253,-7.305675618,-3.805336935,-10.53445415
31150410,10,20130915 4:00,-1.852804402,-7.261433848,-2.527553111,-10.58721003
31150510,10,20130915 5:00,-1.67839219,-6.341528748,-2.239178504,-9.766788488
31150610,10,20130915 6:00,-1.96213743,-5.56729777,-2.68189445,-9.211499051
31150710,10,20130915 7:00,1.16947287,-4.139691381,2.776915019,-7.581477681
31150810,10,20130915 8:00,3.537053558,-3.162595701,7.394970351,-6.123927452
31150910,10,20130915 9:00,4.504781013,-1.306059954,9.100035988,-2.387729092
31151010,10,20130915 10:00,2.965658328,1.910100924,6.884831609,3.487787771
31151110,10,20130915 11:00,2.851118966,0.188448624,7.554185628,-0.574414863
31151210,10,20130915 12:00,4.536019021,-2.407787939,9.190203823,-4.390423397
31151310,10,20130915 13:00,5.113271377,-2.239453398,9.705216502,-3.81687231
31151410,10,20130915 14:00,4.419527283,-3.835394328,8.195108347,-6.725885551
31151510,10,20130915 15:00,3.557878896,-5.259763514,6.427493852,-8.980184815
31151610,10,20130915 16:00,4.360305226,-5.09520571,7.531440588,-8.345085202
31151710,10,20130915 17:00,4.716288359,-5.51172579,7.819002873,-8.681911195
31151810,10,20130915 18:00,4.285464165,-6.576225944,6.921386137,-9.98863372
31151910,10,20130915 19:00,4.668780555,-6.799053396,7.364102084,-10.14013778
31152010,10,20130915 20:00,5.982078473,-6.149454721,9.025302287,-9.158743172
31152110,10,20130915 21:00,7.281709764,-4.687857704,10.93344863,-7.156725224
31152210,10,20130915 22:00,7.844644699,-4.86266665,11.80425871,-6.939614494
31152310,10,20130915 23:00,8.10431064,-4.471504657,12.25103628,-6.410702996
31160010,10,20130916 0:00,9.292656527,0.867182122,15.24607058,2.665337155
31160110,10,20130916 1:00,10.25831204,-0.016901545,15.0098114,0.167301559
31160210,10,20130916 2:00,10.83225217,0.58941744,15.4019495,1.011383914
31160310,10,20130916 3:00,10.64326415,1.263607953,15.40115889,2.135781881
31160410,10,20130916 4:00,11.19881283,2.044381903,16.15222984,3.295924791
31160510,10,20130916 5:00,10.51325561,2.906098935,15.31656459,4.635419525
31160610,10,20130916 6:00,10.44920263,3.92718837,15.5671851,6.22011203
31160710,10,20130916 7:00,10.6407274,4.052876385,15.78460038,6.319194505
31160810,10,20130916 8:00,9.428794146,4.622997221,14.03658157,7.32883239
31160910,10,20130916 9:00,8.437558314,4.707962319,12.64354261,7.552081512
31161010,10,20130916 10:00,7.499594273,4.837672351,11.32482014,7.807940056
31161110,10,20130916 11:00,7.013806271,4.910068648,10.54528755,7.920191722
31161210,10,20130916 12:00,6.401814859,4.783877881,9.68037006,7.73080623
31161310,10,20130916 13:00,5.760650798,4.21777906,8.741136072,6.882961249
31161410,10,20130916 14:00,5.898903781,3.741170107,8.982269377,6.090928549
31161510,10,20130916 15:00,6.012423431,3.76128019,9.334086822,6.158655811
31161610,10,20130916 16:00,5.571662777,3.527500482,8.685003401,5.759817491
31161710,10,20130916 17:00,4.449784218,3.28064922,7.065061952,5.46194296
31161810,10,20130916 18:00,3.349468052,2.733152226,5.603240704,4.9251417
31161910,10,20130916 19:00,2.884608253,2.301790958,5.024520772,4.249750395
31162010,10,20130916 20:00,1.867370714,2.303299214,3.569814932,4.328765534
31162110,10,20130916 21:00,1.568668169,1.379743679,3.243296719,3.168622623
31162210,10,20130916 22:00,2.103288647,0.67237153,3.445690575,1.854212061
31162310,10,20130916 23:00,3.664025296,1.28472354,4.916208435,1.847313914
31170010,10,20130917 0:00,3.811791098,0.98709432,4.952576081,1.34374918
31170110,10,20130917 1:00,2.278191282,-0.403894473,2.829858229,-0.454778816
31170210,10,20130917 2:00,2.433722101,-1.4957239,3.031763095,-1.856179827
31170310,10,20130917 3:00,2.785680288,-2.410402195,3.465082,-3.043717183
31170410,10,20130917 4:00,2.479575808,-2.93146152,3.101653241,-3.747685049
31170510,10,20130917 5:00,1.489383585,-2.982528046,1.906531746,-3.833824577
31170610,10,20130917 6:00,0.478123442,-3.027267745,0.706750908,-3.940756405
31170710,10,20130917 7:00,-1.009643472,-2.914740623,-1.21911089,-4.161154784
31170810,10,20130917 8:00,-2.122525345,-2.136992922,-3.298731009,-4.834231234
31170910,10,20130917 9:00,-2.427390535,-2.195742022,-3.699434513,-5.755033085
